identifierHash,type,countryCode,country,language,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,gender,civilityGenderId,civilityTitle,hasProfilePicture,seniority,seniorityAsMonths,seniorityAsYears,websiteLongevity
961937315,user,fr,France,fr,3,8,3,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
961806243,user,it,Italie,it,11,8,9,0,0,0.0,13,13,M,1,mr,True,2857,95.23,7.94,3803
961675171,user,fr,France,fr,4,8,3,0,1,0.0,0,2,M,1,mr,True,2857,95.23,7.94,3803
961281955,user,gb,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
961150883,user,fi,Finlande,en,3,8,4,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
961019811,user,fi,Finlande,en,8,9,35,0,0,0.0,1,1,M,1,mr,True,2857,95.23,7.94,3803
960561059,user,fr,France,fr,3,8,53,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
960364451,user,se,Suède,en,13,8,95,0,1,0.0,97,9,M,1,mr,False,2857,95.23,7.94,3803
959971235,user,it,Italie,it,9,12,3,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
959709091,user,us,Etats-Unis,en,3,8,5,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
959578019,user,fr,France,fr,3,8,9,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
959381411,user,us,Etats-Unis,en,3,8,1,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
959184803,user,gb,Royaume-Uni,en,7,8,14,0,0,0.0,3,11,M,1,mr,True,2857,95.23,7.94,3803
958660515,user,fr,France,fr,3,8,4,0,0,0.0,6,0,M,1,mr,True,2857,95.23,7.94,3803
958267299,user,hk,Hong Kong,en,14,10,33,0,4,25.0,17,3,M,1,mr,False,2857,95.23,7.94,3803
957939619,user,fr,France,fr,5,8,0,0,0,0.0,2,1,M,1,mr,True,2857,95.23,7.94,3803
957677475,user,it,Italie,it,10,8,5,4,2,0.0,4,0,M,1,mr,False,2857,95.23,7.94,3803
957284259,user,sg,Singapour,en,13,8,35,0,0,0.0,0,0,M,1,mr,False,2857,95.23,7.94,3803
956825507,user,it,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
955514787,user,fr,France,fr,4,8,0,0,1,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
955449251,user,fr,France,fr,4,9,2,0,0,0.0,0,1,M,1,mr,True,2857,95.23,7.94,3803
955056035,user,fr,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
954859427,user,de,Allemagne,de,3,8,12,0,0,0.0,2,0,M,1,mr,True,2857,95.23,7.94,3803
954466211,user,dk,Danemark,en,6,8,6,0,0,0.0,3,39,M,1,mr,True,2857,95.23,7.94,3803
953941923,user,us,Etats-Unis,en,5,8,10,0,0,0.0,3,1,M,1,mr,True,2857,95.23,7.94,3803
953614243,user,de,Allemagne,de,9,8,1,0,0,0.0,2,1,M,1,mr,True,2857,95.23,7.94,3803
953024419,user,gr,Grèce,en,3,8,18,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
952893347,user,it,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
952696739,user,gb,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
952500131,user,us,Etats-Unis,en,15,8,0,0,11,83.0,1,2,M,1,mr,True,2857,95.23,7.94,3803
952434595,user,it,Italie,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
952303523,user,fr,France,fr,3,8,12,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
952172451,user,it,Italie,it,3,8,4,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
950861731,user,it,Italie,it,6,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
950075299,user,it,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
948895651,user,gb,Royaume-Uni,en,5,8,10,0,0,0.0,3,0,M,1,mr,True,2857,95.23,7.94,3803
948633507,user,se,Suède,en,4,8,0,0,0,0.0,0,1,M,1,mr,True,2857,95.23,7.94,3803
948436899,user,us,Etats-Unis,en,4,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
948371363,user,nl,Pays-Bas,en,4,8,27,0,0,0.0,20,1,M,1,mr,True,2857,95.23,7.94,3803
948305827,user,nl,Pays-Bas,en,4,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
948043683,user,de,Allemagne,de,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
947781539,user,es,Espagne,es,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
947322787,user,us,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
946405283,user,de,Allemagne,en,4,8,8,0,0,0.0,3,0,M,1,mr,True,2857,95.23,7.94,3803
946339747,user,at,Autriche,de,11,8,54,1,7,85.0,3,1,M,1,mr,True,2857,95.23,7.94,3803
945946531,user,fr,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
945880995,user,us,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
945553315,user,fr,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
945422243,user,at,Autriche,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
945160099,user,fr,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
944439203,user,us,Etats-Unis,en,14,14,40,0,0,0.0,1,0,M,1,mr,False,2857,95.23,7.94,3803
943980451,user,us,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
943783843,user,fr,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
943521699,user,us,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
943128483,user,fr,France,fr,4,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
942931875,user,dk,Danemark,en,5,8,0,0,0,0.0,0,1,M,1,mr,True,2857,95.23,7.94,3803
942800803,user,gb,Royaume-Uni,en,6,8,15,0,0,0.0,2,7,M,1,mr,True,2857,95.23,7.94,3803
942735267,user,fr,France,fr,4,8,17,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
942538659,user,it,Italie,it,4,9,4,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
942342051,user,de,Allemagne,de,18,9,18,0,0,0.0,3,6,M,1,mr,True,2857,95.23,7.94,3803
942210979,user,nl,Pays-Bas,en,8,8,11,0,0,0.0,16,4,M,1,mr,True,2857,95.23,7.94,3803
941752227,user,se,Suède,en,5,9,13,0,0,0.0,6,3,M,1,mr,True,2857,95.23,7.94,3803
941162403,user,nl,Pays-Bas,en,47,34,634,0,0,0.0,5,6,M,1,mr,True,2857,95.23,7.94,3803
940900259,user,fr,France,fr,16,11,214,0,0,0.0,3,11,M,1,mr,False,2857,95.23,7.94,3803
940769187,user,nl,Pays-Bas,en,145,133,16,0,0,0.0,34,14,M,1,mr,False,2857,95.23,7.94,3803
940507043,user,gb,Royaume-Uni,en,3,8,0,0,0,0.0,0,1,M,1,mr,True,2857,95.23,7.94,3803
940310435,user,es,Espagne,es,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
939917219,user,gb,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
939786147,user,us,Etats-Unis,en,37,11,133,0,8,87.0,22,0,M,1,mr,True,2857,95.23,7.94,3803
939589539,user,fr,France,fr,15,0,19,3,33,91.0,0,1,M,1,mr,False,2857,95.23,7.94,3803
939458467,user,gb,Royaume-Uni,en,3,9,20,0,0,0.0,11,0,M,1,mr,True,2857,95.23,7.94,3803
939327395,user,fr,France,fr,10,11,24,0,0,0.0,0,2,M,1,mr,False,2857,95.23,7.94,3803
939261859,user,fr,France,fr,4,8,6,2,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
939065251,user,fr,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
938278819,user,at,Autriche,de,3,8,1,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
938147747,user,it,Italie,it,3,8,6,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
937820067,user,fi,Finlande,en,8,11,371,0,0,0.0,1,2,M,1,mr,True,2857,95.23,7.94,3803
937754531,user,gb,Royaume-Uni,en,9,3,11,0,0,0.0,0,3,M,1,mr,True,2857,95.23,7.94,3803
937623459,user,de,Allemagne,de,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
937164707,user,us,Etats-Unis,en,23,8,389,120,26,96.0,4,4,M,1,mr,True,2857,95.23,7.94,3803
937099171,user,lu,Luxembourg,en,20,8,1,0,3,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
937033635,user,us,Etats-Unis,en,3,8,22,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
936968099,user,fr,France,fr,3,8,8,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
936705955,user,fr,France,fr,3,8,4,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
935919523,user,it,Italie,it,3,8,10,0,0,0.0,4,0,M,1,mr,True,2857,95.23,7.94,3803
935329699,user,fr,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
935198627,user,it,Italie,it,4,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
935133091,user,pr,Puerto Rico,en,4,8,21,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
934805411,user,es,Espagne,es,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
933691299,user,ca,Canada,en,3,8,6,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
933625763,user,fr,France,en,78,22,203,1,36,100.0,340,30,M,1,mr,False,2857,95.23,7.94,3803
933494691,user,be,Belgique,fr,5,8,15,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
933429155,user,dk,Danemark,en,3,9,10,0,0,0.0,0,2,M,1,mr,True,2857,95.23,7.94,3803
932904867,user,gb,Royaume-Uni,en,22,8,2,5,0,50.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
932773795,user,ro,Roumanie,en,7,8,92,0,0,0.0,2,0,M,1,mr,True,2857,95.23,7.94,3803
932511651,user,it,Italie,it,4,8,7,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
931397539,user,be,Belgique,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
930152355,user,be,Belgique,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
930086819,user,ch,Suisse,en,3,8,4,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
929890211,user,nl,Pays-Bas,en,3,8,2,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
929824675,user,it,Italie,it,3,8,2,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
929300387,user,pt,Portugal,en,4,8,0,0,0,0.0,0,2,M,1,mr,True,2857,95.23,7.94,3803
929234851,user,fr,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
929038243,user,us,Etats-Unis,en,3,8,0,0,0,0.0,1,0,M,1,mr,True,2857,95.23,7.94,3803
928907171,user,us,Etats-Unis,en,4,8,0,0,1,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
928513955,user,gb,Royaume-Uni,en,3,9,7,0,0,0.0,0,1,M,1,mr,True,2857,95.23,7.94,3803
928317347,user,gb,Royaume-Uni,en,3,8,16,0,0,0.0,3,2,M,1,mr,True,2857,95.23,7.94,3803
928055203,user,gb,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
927989667,user,us,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
927924131,user,de,Allemagne,de,3,8,21,0,0,0.0,0,1,M,1,mr,True,2857,95.23,7.94,3803
927465379,user,it,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
927399843,user,gb,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,2857,95.23,7.94,3803
927334307,user,at,Autriche,en,3,8,2,0,0,0.0,7,2,M,1,mr,True,2857,95.23,7.94,3803
927203235,user,gb,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
926810019,user,nl,Pays-Bas,en,12,12,87,0,0,0.0,84,1,M,1,mr,True,2857,95.23,7.94,3803
926744483,user,fr,France,fr,10,11,6,3,2,100.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
926547875,user,fr,France,fr,3,1,1,0,0,0.0,3,0,M,1,mr,True,2857,95.23,7.94,3803
926154659,user,us,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
926089123,user,us,Etats-Unis,en,3,8,4,0,0,0.0,4,0,M,1,mr,True,2857,95.23,7.94,3803
925826979,user,de,Allemagne,de,19,14,2,0,0,0.0,1,3,M,1,mr,True,2857,95.23,7.94,3803
925761443,user,ch,Suisse,fr,7,9,25,0,0,0.0,10,1,M,1,mr,True,2857,95.23,7.94,3803
925695907,user,nl,Pays-Bas,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
925499299,user,gb,Royaume-Uni,de,5,8,12,0,0,0.0,4,1,M,1,mr,True,2857,95.23,7.94,3803
925433763,user,gb,Royaume-Uni,en,5,1,47,0,0,0.0,1,0,M,1,mr,False,2857,95.23,7.94,3803
925237155,user,de,Allemagne,de,3,8,2,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
925040547,user,us,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
924843939,user,au,Australie,en,22,11,23,0,0,0.0,4,2,M,1,mr,False,2857,95.23,7.94,3803
924647331,user,fr,France,fr,3,8,1,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
923598755,user,fr,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
922812323,user,ca,Canada,en,31,11,71,8,5,66.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
922353571,user,ch,Suisse,de,5,8,5,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
922222499,user,fr,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
922091427,user,de,Allemagne,de,6,8,23,0,0,0.0,32,1,M,1,mr,True,2857,95.23,7.94,3803
921960355,user,it,Italie,it,42,8,0,7,25,92.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
921894819,user,fr,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
921632675,user,fr,France,fr,3,8,8,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
921567139,user,fr,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
921304995,user,ie,Irlande,en,4,10,49,1,1,0.0,14,1,M,1,mr,True,2857,95.23,7.94,3803
921042851,user,gb,Royaume-Uni,en,6,9,18,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
920518563,user,nl,Pays-Bas,en,23,3,205,0,1,0.0,26,7,M,1,mr,False,2857,95.23,7.94,3803
919535523,user,fr,France,fr,4,8,0,0,0,0.0,0,1,M,1,mr,True,2857,95.23,7.94,3803
919273379,user,fr,France,fr,3,8,4,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
918945699,user,fr,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
918880163,user,gr,Grèce,en,3,8,95,0,0,0.0,3,7,M,1,mr,True,2857,95.23,7.94,3803
918749091,user,at,Autriche,de,6,8,17,0,1,0.0,0,1,M,1,mr,True,2857,95.23,7.94,3803
918290339,user,fr,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
918224803,user,be,Belgique,en,3,8,2,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
916979619,user,us,Etats-Unis,en,3,8,0,0,0,0.0,4,0,M,1,mr,True,2857,95.23,7.94,3803
916914083,user,gr,Grèce,en,4,8,8,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
916324259,user,de,Allemagne,de,4,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
914751395,user,fr,France,en,27,8,290,0,0,0.0,176,3,M,1,mr,False,2857,95.23,7.94,3803
914423715,user,us,Etats-Unis,en,4,8,1,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
913964963,user,dk,Danemark,en,44,16,293,0,0,0.0,7,0,M,1,mr,True,2857,95.23,7.94,3803
913899427,user,fr,France,fr,7,8,16,1,1,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
913833891,user,us,Etats-Unis,en,8,9,0,0,0,0.0,1,2,M,1,mr,True,2857,95.23,7.94,3803
913768355,user,us,Etats-Unis,en,3,8,4,0,0,0.0,1,1,M,1,mr,True,2857,95.23,7.94,3803
913702819,user,us,Etats-Unis,en,13,9,27,0,1,0.0,9,4,M,1,mr,False,2857,95.23,7.94,3803
912392099,user,au,Australie,en,3,8,15,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
911736739,user,us,Etats-Unis,fr,12,8,2,0,0,0.0,3,0,M,1,mr,True,2857,95.23,7.94,3803
911671203,user,kr,Corée du Sud,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
911409059,user,fr,France,fr,3,9,20,0,0,0.0,0,1,M,1,mr,True,2857,95.23,7.94,3803
910426019,user,fr,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
909967267,user,fr,France,fr,17,9,43,0,0,0.0,54,7,M,1,mr,True,2857,95.23,7.94,3803
909836195,user,nl,Pays-Bas,en,23,12,134,0,0,0.0,5,4,M,1,mr,True,2857,95.23,7.94,3803
909180835,user,fr,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
909115299,user,fr,France,fr,4,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
908984227,user,it,Italie,it,18,8,0,1,22,90.0,0,0,M,1,mr,False,2857,95.23,7.94,3803
908328867,user,us,Etats-Unis,en,7,8,0,0,0,0.0,0,2,M,1,mr,True,2857,95.23,7.94,3803
908132259,user,fr,France,fr,5,8,13,0,1,0.0,8,0,M,1,mr,True,2857,95.23,7.94,3803
907935651,user,gb,Royaume-Uni,en,7,8,155,0,0,0.0,2,8,M,1,mr,True,2857,95.23,7.94,3803
907149219,user,us,Etats-Unis,en,17,10,243,0,0,0.0,27,14,M,1,mr,True,2857,95.23,7.94,3803
906821539,user,dk,Danemark,en,3,8,120,0,0,0.0,0,1,M,1,mr,True,2857,95.23,7.94,3803
906624931,user,fr,France,fr,5,8,7,0,1,0.0,8,3,M,1,mr,True,2857,95.23,7.94,3803
906493859,user,us,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
906297251,user,hr,Croatie,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
905969571,user,dk,Danemark,en,17,11,184,0,0,0.0,161,40,M,1,mr,False,2857,95.23,7.94,3803
905838499,user,nl,Pays-Bas,en,11,8,83,0,1,0.0,0,5,M,1,mr,True,2857,95.23,7.94,3803
905576355,user,fr,France,fr,3,8,3,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
905248675,user,it,Italie,it,6,8,103,0,0,0.0,0,9,M,1,mr,False,2857,95.23,7.94,3803
903282595,user,gb,Royaume-Uni,en,3,8,2,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
903217059,user,gb,Royaume-Uni,en,3,8,1,0,0,0.0,0,1,M,1,mr,True,2857,95.23,7.94,3803
903085987,user,de,Allemagne,de,3,8,1,0,0,0.0,0,1,M,1,mr,True,2857,95.23,7.94,3803
902561699,user,fr,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
902299555,user,ie,Irlande,en,3,8,0,0,0,0.0,1,0,M,1,mr,True,2857,95.23,7.94,3803
902168483,user,fr,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
902037411,user,it,Italie,it,3,9,3,0,0,0.0,0,1,M,1,mr,True,2857,95.23,7.94,3803
901513123,user,it,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
901447587,user,fr,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,2857,95.23,7.94,3803
