identifierHash,type,country,language,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,gender,civilityGenderId,civilityTitle,hasAnyApp,hasAndroidApp,hasIosApp,hasProfilePicture,daysSinceLastLogin,seniority,seniorityAsMonths,seniorityAsYears,countryCode
-3955224128301021185,user,Autriche,de,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,697,2858,95.27,7.94,at
-3641655447987818223,user,Allemagne,en,3,8,3,0,0,0.0,0,0,F,2,mrs,True,False,True,True,665,2858,95.27,7.94,de
1670422105280351027,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,692,2858,95.27,7.94,gb
-321765310667027537,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,us
-7667281014325550451,user,Australie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,697,2858,95.27,7.94,au
7494522320572967484,user,France,fr,3,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,142,2858,95.27,7.94,fr
7960940810782457051,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,us
121588534415507327,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,697,2858,95.27,7.94,us
575280166401362566,user,Afrique du Sud,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,697,2858,95.27,7.94,za
-537860040260814576,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,695,2858,95.27,7.94,fr
3536687199485501323,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,True,True,False,True,697,2858,95.27,7.94,es
862298143753805188,user,Iles Cayman,en,3,8,4,0,0,0.0,8,0,F,2,mrs,False,False,False,True,342,2858,95.27,7.94,ky
4129861090131168224,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,it
-1182850073822316216,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,609,2858,95.27,7.94,us
4111242572400830126,user,Roumanie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,697,2858,95.27,7.94,ro
-5851005710616665223,user,Australie,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,697,2858,95.27,7.94,au
-2606328740745080258,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,us
5365410486497999324,user,Pays-Bas,en,3,8,0,0,0,0.0,2,0,F,2,mrs,False,False,False,True,428,2858,95.27,7.94,nl
1007874346718044489,user,France,en,4,9,25,0,0,0.0,0,4,F,2,mrs,False,False,False,False,65,2858,95.27,7.94,fr
970142277915135860,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,fr
-2699463537778808430,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,it
4949813291748273635,user,Allemagne,de,3,8,4,0,0,0.0,0,0,F,2,mrs,False,False,False,True,664,2858,95.27,7.94,de
-3458431669221791388,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,fr
-5256352833703235928,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,fr
4488386262708625433,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,659,2858,95.27,7.94,us
-7209424041955942432,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,fr
-6659681389186761574,user,Etats-Unis,en,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,691,2858,95.27,7.94,us
9132647686073233846,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,us
4374255392126835950,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,True,True,False,True,603,2858,95.27,7.94,it
-5109364712118742517,user,Canada,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,697,2858,95.27,7.94,ca
-7410413775465014002,user,Mexique,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,mx
-7114212099010154385,user,Australie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,au
7871670175935266573,user,Royaume-Uni,en,3,8,1,0,0,0.0,0,0,M,1,mr,False,False,False,True,697,2858,95.27,7.94,gb
-8611880343013996234,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,653,2858,95.27,7.94,us
1200259216005330472,user,Australie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,au
4111987749049720692,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,697,2858,95.27,7.94,fr
-2593705224835681064,user,Italie,en,94,9,5,10,33,28.0,0,0,M,1,mr,True,True,True,False,77,2858,95.27,7.94,it
2530587321792987434,user,Finlande,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,406,2858,95.27,7.94,fi
7227378240583862303,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,False,696,2858,95.27,7.94,fr
-106966881589301622,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,697,2858,95.27,7.94,fr
-5285151573256378050,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,fr
4145684130116285234,user,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,697,2858,95.27,7.94,it
1011423679183606700,user,Australie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,431,2858,95.27,7.94,au
-6519790920325555733,user,Oman,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,235,2858,95.27,7.94,om
1530352800957705182,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,us
2111170810249439651,user,France,fr,3,9,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,179,2858,95.27,7.94,fr
5420211308708859573,user,Espagne,es,5,8,12,0,0,0.0,0,1,M,1,mr,True,False,True,True,270,2858,95.27,7.94,es
4689150766587724418,user,France,fr,6,10,4,0,0,0.0,32,0,F,2,mrs,False,False,False,False,42,2858,95.27,7.94,fr
-246124842462675541,user,Etats-Unis,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,us
-6451650137264609537,user,France,fr,4,9,9,0,0,0.0,1,1,F,2,mrs,True,False,True,False,340,2858,95.27,7.94,fr
8986025527216902272,user,Royaume-Uni,en,4,8,0,0,0,0.0,0,1,M,1,mr,False,False,False,True,361,2858,95.27,7.94,gb
-4463104352496441736,user,Etats-Unis,en,3,8,39,0,0,0.0,0,0,F,2,mrs,True,False,True,True,656,2858,95.27,7.94,us
7714963616230398786,user,France,fr,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,17,2858,95.27,7.94,fr
8165385235263284576,user,France,fr,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,fr
2534810302638245508,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,fr
-3320671613461300395,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,697,2858,95.27,7.94,fr
5768761173210370806,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,fr
4414083110257231671,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,it
-6083339145634070421,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,134,2858,95.27,7.94,us
-3714076106404981433,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,us
-5029149612198832441,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,it
5832366213728518164,user,Etats-Unis,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,us
3983326648125094664,user,Australie,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,644,2858,95.27,7.94,au
-1071413611839652101,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,True,False,True,697,2858,95.27,7.94,fr
-5530603804818281117,user,Belgique,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,697,2858,95.27,7.94,be
4782033655557657894,user,France,fr,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,fr
7908378108155231195,user,Allemagne,de,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,439,2858,95.27,7.94,de
3826144416207947055,user,France,fr,3,8,0,0,0,0.0,0,1,M,1,mr,False,False,False,True,48,2858,95.27,7.94,fr
5682452650974814292,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,it
-8979086551635713032,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,697,2858,95.27,7.94,it
2671687222945506216,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,508,2858,95.27,7.94,fr
-3079210813680173154,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,606,2858,95.27,7.94,fr
-7120800581982233658,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,469,2858,95.27,7.94,gb
1128541381848284203,user,France,fr,3,8,62,0,0,0.0,0,7,F,2,mrs,True,False,True,True,11,2858,95.27,7.94,fr
604599128332474119,user,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,697,2858,95.27,7.94,it
-1989045772822264984,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,fr
1697589241700743437,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,fr
6828575721517790982,user,Allemagne,de,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,30,2858,95.27,7.94,de
2808314103705669017,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,us
-362900129329072948,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,it
-4232077887583863759,user,Venezuela,es,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,697,2858,95.27,7.94,ve
-977260240372004711,user,Réunion,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,re
-8975569100661020526,user,Suède,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,697,2858,95.27,7.94,se
-4129465192556758890,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,fr
-5759537844929458445,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,697,2858,95.27,7.94,fr
-2784198894920486118,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,697,2858,95.27,7.94,gb
8524817164295481298,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,us
-2774024745308467302,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,us
5944883686906535545,user,Etats-Unis,en,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,669,2858,95.27,7.94,us
-7786242241184144033,user,Danemark,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,648,2858,95.27,7.94,dk
4577442266930821077,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,fr
-7885480549144602461,user,Italie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,True,False,True,697,2858,95.27,7.94,it
384098681574730904,user,Grèce,en,5,8,1,3,5,100.0,0,0,F,2,mrs,True,True,False,True,79,2858,95.27,7.94,gr
-167278469045524051,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,664,2858,95.27,7.94,us
-7110560581137545930,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,697,2858,95.27,7.94,us
-477906797676092321,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,697,2858,95.27,7.94,fr
-374262055784015963,user,Pays-Bas,en,3,8,9,0,0,0.0,1,0,F,2,mrs,True,False,True,True,162,2858,95.27,7.94,nl
-1824506906858807463,user,Pays-Bas,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,697,2858,95.27,7.94,nl
8781211797484541855,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,es
-8035756918854243235,user,Nouvelle Zélande,en,3,8,1,0,0,0.0,1,0,M,1,mr,True,False,True,True,508,2858,95.27,7.94,nz
2530800574155359614,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,337,2858,95.27,7.94,gb
2790136309409810343,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,it
699135172776591996,user,Australie,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,696,2858,95.27,7.94,au
-139203712578144638,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,353,2858,95.27,7.94,es
-8267651656310846269,user,Allemagne,de,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,610,2858,95.27,7.94,de
-909623288084942405,user,Belgique,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,691,2858,95.27,7.94,be
4681150168780387409,user,Royaume-Uni,en,3,8,6,0,0,0.0,0,1,M,1,mr,True,False,True,True,371,2858,95.27,7.94,gb
-6600351801344195872,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,us
2020455988611768282,user,France,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,fr
-8009360289242778115,user,Allemagne,en,3,8,46,0,0,0.0,0,0,F,2,mrs,True,False,True,True,225,2858,95.27,7.94,de
8790195824962401628,user,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,554,2858,95.27,7.94,it
-1903821435287690260,user,Allemagne,de,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,697,2858,95.27,7.94,de
8500946943217259299,user,France,fr,5,12,56,0,0,0.0,20,1,M,1,mr,True,True,False,False,220,2858,95.27,7.94,fr
-4939084072183615218,user,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,697,2858,95.27,7.94,it
-4451930085285590686,user,Chine,en,19,10,1,1,0,0.0,1,0,F,2,mrs,True,False,True,True,41,2858,95.27,7.94,cn
5371769124654854479,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,fr
-963279474804057038,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,True,True,False,True,697,2858,95.27,7.94,fr
-7238136092820674834,user,Australie,en,5,8,1,0,0,0.0,1,1,M,1,mr,False,False,False,True,213,2858,95.27,7.94,au
-6156624386237105362,user,Algérie,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,dz
1077630105939206804,user,France,fr,3,8,3,0,0,0.0,2,0,F,2,mrs,False,False,False,True,22,2858,95.27,7.94,fr
-6165675986175534178,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,es
-1645555144235743051,user,Australie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,697,2858,95.27,7.94,au
-791392048563244556,user,France,fr,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,114,2858,95.27,7.94,fr
7175786535749858325,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,it
773422270195298541,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,it
-7676854180460486617,user,France,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,fr
-225841546235389556,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,gb
-3513037599681933696,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,True,False,True,691,2858,95.27,7.94,fr
-6355024641706011429,user,Belgique,en,3,8,2,0,0,0.0,0,0,F,2,mrs,True,False,True,True,645,2858,95.27,7.94,be
-5887984949738460662,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,fr
6342349309840795982,user,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,670,2858,95.27,7.94,it
4305337492520068991,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,True,True,False,True,697,2858,95.27,7.94,es
-6633727627347452384,user,Malaisie,en,5,9,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,663,2858,95.27,7.94,my
-43395056022364498,user,Slovaquie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,sk
-4173085192203485528,user,France,fr,3,8,0,2,0,0.0,0,0,F,2,mrs,True,False,True,True,37,2858,95.27,7.94,fr
-7785781436085178431,user,Irlande,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,29,2858,95.27,7.94,ie
-468376615149051046,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,640,2858,95.27,7.94,fr
-9156430391557726181,user,Singapour,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,697,2858,95.27,7.94,sg
3646465651917529833,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,360,2858,95.27,7.94,fr
-2096961492597009037,user,Espagne,es,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,297,2858,95.27,7.94,es
8395420931074292565,user,Allemagne,de,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,697,2858,95.27,7.94,de
-4762510222081067473,user,Pays-Bas,en,3,8,4,0,0,0.0,0,0,F,2,mrs,True,False,True,True,549,2858,95.27,7.94,nl
8587770411355177513,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,True,True,False,True,697,2858,95.27,7.94,es
2841821671070977565,user,Islande,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,is
7913522264315481062,user,Hong Kong,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,hk
-237653423308996682,user,Allemagne,de,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,de
-7492818716183770341,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,fr
7017720148326592127,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,us
4924696937000278635,user,Italie,it,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,661,2858,95.27,7.94,it
1632368312696877459,user,Pays-Bas,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,697,2858,95.27,7.94,nl
-6154176026226923799,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,fr
-7885041573322518314,user,Etats-Unis,en,3,8,17,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,us
-5581244727486083490,user,France,fr,3,10,113,0,0,0.0,35,5,M,1,mr,True,True,False,True,19,2858,95.27,7.94,fr
-8799460131291635572,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,gb
-8218312613431814505,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,371,2858,95.27,7.94,fr
-8398100873386698346,user,Allemagne,de,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,697,2858,95.27,7.94,de
2301122457831068683,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,697,2858,95.27,7.94,fr
6382713502794283622,user,Etats-Unis,en,3,8,5,0,0,0.0,0,0,F,2,mrs,False,False,False,True,620,2858,95.27,7.94,us
-6384651474219749359,user,Australie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,579,2858,95.27,7.94,au
-4820736103288332900,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,688,2858,95.27,7.94,gb
6197523910475056665,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,us
-8453978069410820829,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,es
-3342577782490165148,user,Italie,it,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,239,2858,95.27,7.94,it
3277598695691552629,user,Pays-Bas,en,3,8,6,0,0,0.0,0,0,F,2,mrs,True,False,True,True,556,2858,95.27,7.94,nl
4910094003243267515,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,gb
-2572247285344051775,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,it
581796804292640082,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,us
983598464845071044,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,660,2858,95.27,7.94,it
9050193455126335247,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,es
8424835345644867305,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,True,True,False,True,697,2858,95.27,7.94,fr
5193997838107939008,user,Belgique,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,697,2858,95.27,7.94,be
2425171936052180965,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,379,2858,95.27,7.94,fr
-1987850842646400461,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,fr
-3687146912954979944,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,fr
84399389466141114,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,697,2858,95.27,7.94,us
7557267526738513300,user,Bangladesh,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,697,2858,95.27,7.94,bd
7721401061513981332,user,Etats-Unis,en,3,8,1,0,0,0.0,2,0,F,2,mrs,False,False,False,True,606,2858,95.27,7.94,us
4562698853789859741,user,Italie,it,3,8,1,0,0,0.0,1,0,F,2,mrs,False,False,False,True,504,2858,95.27,7.94,it
