identifierHash,type,country,language,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,gender,civilityGenderId,civilityTitle,hasAnyApp,hasAndroidApp,hasIosApp,hasProfilePicture,daysSinceLastLogin,seniority,seniorityAsMonths,seniorityAsYears,countryCode
-9121226071706326282,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,17,3200,106.67,8.89,fr
-5412771088042836068,user,Etats-Unis,de,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,704,3200,106.67,8.89,us
2815354225653693457,user,Allemagne,de,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,704,3200,106.67,8.89,de
5539218159042756306,user,Albanie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,704,3200,106.67,8.89,al
3636290338429819101,user,Allemagne,de,3,8,0,0,0,0.0,3,0,F,2,mrs,False,False,False,True,70,3200,106.67,8.89,de
17111027730881398,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,704,3200,106.67,8.89,fr
-6991692162267487601,user,France,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,704,3200,106.67,8.89,fr
8731614321124790998,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,693,3200,106.67,8.89,fr
5749100991481084942,user,France,fr,3,9,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,308,3200,106.67,8.89,fr
-2747545116748556808,user,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,682,3200,106.67,8.89,it
-4049425265434597996,user,Italie,it,3,8,4,0,0,0.0,0,0,F,2,mrs,True,True,False,True,303,3200,106.67,8.89,it
-6581635667281338825,user,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,608,3200,106.67,8.89,it
6775079793569910482,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,True,True,False,True,622,3200,106.67,8.89,it
-382936825817149845,user,Royaume-Uni,es,3,8,8,0,0,0.0,0,1,F,2,mrs,True,False,True,True,82,3200,106.67,8.89,gb
7314738272406110296,user,Etats-Unis,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,643,3200,106.67,8.89,us
-7277189499951136021,user,France,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,704,3200,106.67,8.89,fr
-2787000522448914555,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,704,3200,106.67,8.89,it
-4278762852095817816,user,Suède,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,704,3200,106.67,8.89,se
-2995701094634658228,user,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,614,3200,106.67,8.89,it
3995251696375782818,user,Royaume-Uni,en,4,8,4,0,0,0.0,0,1,F,2,mrs,False,False,False,True,122,3200,106.67,8.89,gb
6251521414320568871,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,704,3200,106.67,8.89,us
-1343819007740016862,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,704,3200,106.67,8.89,es
3292929572914619478,user,Royaume-Uni,en,3,8,12,0,0,0.0,1,2,F,2,mrs,False,False,False,True,358,3200,106.67,8.89,gb
-8268973631177383645,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,448,3200,106.67,8.89,gb
1599852195132984771,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,704,3200,106.67,8.89,us
8965467302011404819,user,France,fr,4,8,0,2,0,0.0,0,0,F,2,mrs,True,False,True,True,683,3200,106.67,8.89,fr
-5410138669489553738,user,Viet Nam,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,704,3200,106.67,8.89,vn
-4562963867349371551,user,Allemagne,de,5,9,297,0,0,0.0,64,34,F,2,mrs,True,False,True,True,17,3200,106.67,8.89,de
6139173350843539169,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,704,3200,106.67,8.89,fr
4543520089953375196,user,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,590,3200,106.67,8.89,it
1648294257594637031,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,704,3200,106.67,8.89,us
1114650448606855501,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,704,3200,106.67,8.89,fr
5525477963870862358,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,1,M,1,mr,True,False,True,True,17,3200,106.67,8.89,gb
932968724030250950,user,Danemark,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,704,3200,106.67,8.89,dk
8963939019326723442,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,319,3200,106.67,8.89,gb
-5243478372389366954,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,704,3200,106.67,8.89,fr
-7882619729319917004,user,Suisse,de,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,704,3200,106.67,8.89,ch
-3907817804370706039,user,Allemagne,de,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,704,3200,106.67,8.89,de
8624006547373023028,user,France,fr,3,8,23,0,0,0.0,4,0,F,2,mrs,True,True,False,True,28,3200,106.67,8.89,fr
-6020739405252994000,user,France,fr,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,73,3200,106.67,8.89,fr
1441295180177041375,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,701,3200,106.67,8.89,fr
2633436842435769101,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,True,False,True,704,3200,106.67,8.89,fr
-4868787092883997290,user,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,704,3200,106.67,8.89,it
-8991367845122632553,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,True,True,False,True,25,3200,106.67,8.89,fr
-5208457259670223771,user,Suède,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,704,3200,106.67,8.89,se
8047675922664717539,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,704,3200,106.67,8.89,us
-1415390449907981603,user,Italie,it,3,13,19,3,0,0.0,0,2,M,1,mr,True,False,True,False,13,3200,106.67,8.89,it
-2549182576973777871,user,Australie,en,3,8,4,0,0,0.0,0,0,F,2,mrs,True,False,True,True,543,3200,106.67,8.89,au
3817177925079685792,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,704,3200,106.67,8.89,us
-4336770451577748806,user,Italie,it,3,8,0,1,0,0.0,0,0,F,2,mrs,False,False,False,True,700,3200,106.67,8.89,it
2698903601466310394,user,Italie,it,3,8,2,0,0,0.0,18,0,F,2,mrs,False,False,False,True,703,3200,106.67,8.89,it
-8002409352424747945,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,704,3200,106.67,8.89,gb
428021188211446061,user,Allemagne,de,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,704,3200,106.67,8.89,de
4072188131712711261,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,182,3200,106.67,8.89,fr
1631290732919123743,user,Pays-Bas,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,704,3200,106.67,8.89,nl
-3159778150156853205,user,Italie,it,3,8,1,0,0,0.0,1,0,M,1,mr,True,False,True,True,549,3200,106.67,8.89,it
-5854224788252281725,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,25,3200,106.67,8.89,fr
-8329838774674835111,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,704,3200,106.67,8.89,gb
6383826996335392880,user,Australie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,True,False,True,687,3200,106.67,8.89,au
4772699529420720499,user,Grèce,en,3,8,0,0,0,0.0,14,0,F,2,mrs,False,False,False,True,704,3200,106.67,8.89,gr
-788890734713177598,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,105,3200,106.67,8.89,gb
-4827279123512315252,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,704,3200,106.67,8.89,fr
3852734728841031786,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,704,3200,106.67,8.89,us
2503724667436384542,user,France,fr,3,8,0,0,0,0.0,0,1,M,1,mr,True,True,False,True,672,3200,106.67,8.89,fr
-2983334195403431486,user,Hong Kong,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,704,3200,106.67,8.89,hk
1536247571729862268,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,704,3200,106.67,8.89,fr
7631288728013779778,user,Australie,en,3,8,2,0,0,0.0,2,0,F,2,mrs,False,False,False,True,19,3200,106.67,8.89,au
-8977978060372705103,user,Lituanie,en,4,9,17,0,0,0.0,2,0,F,2,mrs,True,False,True,True,568,3200,106.67,8.89,lt
-3382879524046599625,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,True,True,False,True,704,3200,106.67,8.89,fr
-2506371287611492657,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,697,3200,106.67,8.89,us
7130533690107424654,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,704,3200,106.67,8.89,gb
8094274115369832416,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,704,3200,106.67,8.89,fr
2530326673341556510,user,Pays-Bas,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,704,3200,106.67,8.89,nl
5585041071030680277,user,Belgique,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,700,3200,106.67,8.89,be
-4604700841676107993,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,704,3200,106.67,8.89,gb
-3360495904258912678,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,704,3200,106.67,8.89,fr
-1298876678190345417,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,704,3200,106.67,8.89,es
573514977150436098,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,704,3200,106.67,8.89,us
-7298593425648706415,user,Royaume-Uni,en,3,8,1,1,0,0.0,0,0,F,2,mrs,False,False,False,True,265,3200,106.67,8.89,gb
-4933349485861545676,user,Kowait,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,395,3200,106.67,8.89,kw
4889025332602661487,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,704,3200,106.67,8.89,us
2233556389311415954,user,Brésil,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,704,3200,106.67,8.89,br
-2797624992147408430,user,France,fr,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,342,3200,106.67,8.89,fr
-708443860468407889,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,377,3200,106.67,8.89,it
8544399854635256342,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,704,3200,106.67,8.89,gb
-3929077682391808683,user,Allemagne,de,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,704,3200,106.67,8.89,de
-2797052674875666700,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,489,3200,106.67,8.89,us
-447262270334559016,user,France,fr,3,8,4,0,0,0.0,0,0,F,2,mrs,False,False,False,True,48,3200,106.67,8.89,fr
-3295640603698835073,user,Belgique,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,665,3200,106.67,8.89,be
-3873810640283538538,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,704,3200,106.67,8.89,fr
-8444473900666907228,user,Etats-Unis,en,3,9,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,592,3200,106.67,8.89,us
8125820583238252318,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,704,3200,106.67,8.89,us
-6589084596011771504,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,704,3200,106.67,8.89,it
496109031920632711,user,Italie,en,3,8,2,0,0,0.0,20,0,F,2,mrs,True,False,True,True,670,3200,106.67,8.89,it
-6560954052959599060,user,Allemagne,de,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,704,3200,106.67,8.89,de
6190937579929465171,user,France,de,3,8,0,0,0,0.0,13,1,F,2,mrs,False,False,False,True,386,3200,106.67,8.89,fr
2023222384896842100,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,704,3200,106.67,8.89,gb
-6836670509919607649,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,666,3200,106.67,8.89,it
5327926187354704850,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,694,3200,106.67,8.89,fr
5636472264996684910,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,True,True,False,True,562,3200,106.67,8.89,fr
-8650196698539526622,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,704,3200,106.67,8.89,it
-5494708846390749408,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,True,False,True,690,3200,106.67,8.89,gb
6349142941587120378,user,Suède,en,3,8,21,0,0,0.0,0,0,F,2,mrs,True,False,True,True,203,3200,106.67,8.89,se
-4320212897626505324,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,627,3200,106.67,8.89,it
7614379315753306530,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,704,3200,106.67,8.89,us
-8073350757285593760,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,703,3200,106.67,8.89,it
1286597337090457200,user,Italie,it,3,8,5,0,0,0.0,0,0,M,1,mr,True,False,True,True,683,3200,106.67,8.89,it
6579023719722644621,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,704,3200,106.67,8.89,us
6675560401329868988,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,621,3200,106.67,8.89,it
-7290184209812162561,user,Australie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,True,False,True,608,3200,106.67,8.89,au
-5925933275473387843,user,France,fr,4,11,5,0,0,0.0,4,2,F,2,mrs,True,True,False,False,143,3200,106.67,8.89,fr
7204806602844237430,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,665,3200,106.67,8.89,gb
9051808635129416903,user,France,fr,3,8,0,0,0,0.0,4,0,M,1,mr,False,False,False,True,704,3200,106.67,8.89,fr
-1337737398723850801,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,704,3200,106.67,8.89,gb
-909522110747889886,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,698,3200,106.67,8.89,gb
-3047286344181316395,user,Etats-Unis,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,704,3200,106.67,8.89,us
1127000283630128643,user,Turquie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,347,3200,106.67,8.89,tr
2977296754086082097,user,France,fr,3,8,1,0,0,0.0,0,0,M,1,mr,True,False,True,True,630,3200,106.67,8.89,fr
4541384330880665465,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,704,3200,106.67,8.89,gb
-7045288511468098600,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,704,3200,106.67,8.89,gb
-648324171113943334,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,704,3200,106.67,8.89,fr
-2698189686196730152,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,579,3200,106.67,8.89,fr
-1622345296785867941,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,704,3200,106.67,8.89,fr
6945295715742457916,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,704,3200,106.67,8.89,gb
