identifierHash,type,country,language,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,gender,civilityGenderId,civilityTitle,hasAnyApp,hasAndroidApp,hasIosApp,hasProfilePicture,daysSinceLastLogin,seniority,seniorityAsMonths,seniorityAsYears,countryCode
4620707996988366322,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,it
748967649777866212,user,France,fr,3,9,4,0,0,0.0,0,0,M,1,mr,False,False,False,True,210,2855,95.17,7.93,fr
2188204550330903235,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,fr
-7123381810793569440,user,Belgique,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,694,2855,95.17,7.93,be
-3751086461902995839,user,Espagne,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,694,2855,95.17,7.93,es
-8044590632373295923,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,fr
-5405354583704928364,user,Espagne,es,7,8,1,0,0,0.0,5,2,F,2,mrs,False,False,False,True,576,2855,95.17,7.93,es
-5238054555387056475,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,fr
2377677913705402939,user,Suisse,de,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,ch
1642398414036620890,user,Royaume-Uni,en,3,8,4,0,0,0.0,0,0,M,1,mr,True,False,True,True,14,2855,95.17,7.93,gb
684331826470084008,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,it
-2761732716344587090,user,Allemagne,de,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,de
5561401425596401295,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,694,2855,95.17,7.93,gb
-1781651229337813198,user,Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,611,2855,95.17,7.93,it
-5899808006922782561,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,gb
-4877963464628902218,user,Canada,fr,8,24,9,0,0,0.0,0,0,F,2,mrs,False,False,False,True,690,2855,95.17,7.93,ca
346108634076555842,user,Allemagne,de,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,de
4483910028551184479,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,fr
7209319125999208110,user,Etats-Unis,en,3,8,0,3,0,0.0,0,0,F,2,mrs,False,False,False,True,692,2855,95.17,7.93,us
-8571424417081961367,user,Etats-Unis,en,3,8,5,0,0,0.0,0,0,F,2,mrs,False,False,False,True,330,2855,95.17,7.93,us
-4893266284849936985,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,673,2855,95.17,7.93,fr
5841961811524733175,user,Pays-Bas,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,681,2855,95.17,7.93,nl
222485940584567870,user,Puerto Rico,en,7,11,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,635,2855,95.17,7.93,pr
-1720031868966640191,user,Italie,it,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,it
-873429096570267203,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,605,2855,95.17,7.93,gb
-4297466374010696260,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,us
-5327149072080740066,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,694,2855,95.17,7.93,fr
-6520891039757360197,user,Afrique du Sud,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,za
564483582891634269,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,us
-2442531342003157368,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,fr
8006148312963917372,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,694,2855,95.17,7.93,gb
-6897375578048333249,user,Espagne,it,3,8,1,0,0,0.0,1,0,F,2,mrs,False,False,False,True,518,2855,95.17,7.93,es
-2056442032479987677,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,True,True,False,True,694,2855,95.17,7.93,es
3799152405387114354,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,180,2855,95.17,7.93,us
424240800230240188,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,gb
-8393294729430864944,user,Danemark,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,694,2855,95.17,7.93,dk
5951946612640180225,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,686,2855,95.17,7.93,us
-528904951550018063,user,Russie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,694,2855,95.17,7.93,ru
7868233400333148137,user,France,fr,3,8,13,0,0,0.0,0,0,F,2,mrs,True,False,True,True,124,2855,95.17,7.93,fr
4322602089209941226,user,Belgique,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,387,2855,95.17,7.93,be
-6196189585778420080,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,694,2855,95.17,7.93,fr
-8088064752851181257,user,France,fr,4,8,9,0,0,0.0,3,0,F,2,mrs,True,False,True,False,72,2855,95.17,7.93,fr
9678539755596577,user,Chypre,en,5,8,5,0,0,0.0,0,1,F,2,mrs,True,False,True,True,667,2855,95.17,7.93,cy
1375708072853556724,user,Suède,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,65,2855,95.17,7.93,se
-2032903066595898797,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,694,2855,95.17,7.93,us
8434484721691760327,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,gb
3971921173994559173,user,Royaume-Uni,en,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,658,2855,95.17,7.93,gb
-6445404811327419052,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,694,2855,95.17,7.93,fr
-7362145812239437932,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,us
-951977929564703852,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,fr
1453367048910100762,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,gb
-5516954843748406364,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,34,2855,95.17,7.93,fr
-4132229234037715360,user,Italie,it,3,8,6,0,0,0.0,0,0,M,1,mr,True,False,True,True,576,2855,95.17,7.93,it
-2202773911848836899,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,True,False,True,625,2855,95.17,7.93,fr
-1404022616078192619,user,Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,True,True,False,True,694,2855,95.17,7.93,es
-6307538861331471501,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,694,2855,95.17,7.93,fr
2527223140868369712,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,fr
-7370847788933604029,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,694,2855,95.17,7.93,us
-7409726210587979929,user,Danemark,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,dk
4413598823843104351,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,fr
-5508220040383239151,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,644,2855,95.17,7.93,fr
-7905089483680517390,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,gb
-2390717495185521296,user,Finlande,en,3,4,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,117,2855,95.17,7.93,fi
-6524782626650904636,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,457,2855,95.17,7.93,us
2465158313068138613,user,France,fr,3,8,0,0,0,0.0,3,0,F,2,mrs,False,False,False,True,197,2855,95.17,7.93,fr
-1147522714950263234,user,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,412,2855,95.17,7.93,it
307600040015637781,user,France,fr,3,8,4,0,0,0.0,0,0,M,1,mr,True,False,True,True,17,2855,95.17,7.93,fr
-1665179009381294560,user,Suède,en,3,8,2,0,0,0.0,0,0,F,2,mrs,False,False,False,True,150,2855,95.17,7.93,se
1297708531297876571,user,France,fr,7,8,140,0,0,0.0,0,0,F,2,mrs,True,True,False,False,128,2855,95.17,7.93,fr
-4394743150432614453,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,fr
-2658565947689551526,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,391,2855,95.17,7.93,gb
-7160135678904326718,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,694,2855,95.17,7.93,us
6069229793913990699,user,Allemagne,de,10,8,16,0,1,0.0,0,0,F,2,mrs,True,False,True,False,13,2855,95.17,7.93,de
5395787585602879973,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,us
8222930732378927425,user,Danemark,en,3,8,27,0,0,0.0,5,0,F,2,mrs,True,False,True,True,147,2855,95.17,7.93,dk
1253319751694136058,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,fr
-4541562948097855174,user,Canada,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,ca
-1163261332187244232,user,Roumanie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,ro
6699220460168826238,user,France,fr,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,47,2855,95.17,7.93,fr
-8623198845768423960,user,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,gb
3790800482368227264,user,France,es,13,10,0,0,1,0.0,0,0,F,3,miss,True,False,True,False,196,2855,95.17,7.93,fr
-7745427688544683040,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,691,2855,95.17,7.93,fr
3723857747459830838,user,Italie,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,694,2855,95.17,7.93,it
5563090530940490629,user,Allemagne,de,3,8,0,0,0,0.0,0,1,M,1,mr,False,False,False,True,693,2855,95.17,7.93,de
-1033016562653788784,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,fr
7541711417962442524,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,267,2855,95.17,7.93,fr
8583160606377450745,user,France,fr,8,9,68,0,0,0.0,16,0,F,2,mrs,True,False,True,True,298,2855,95.17,7.93,fr
-8132183209306408407,user,France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,2855,95.17,7.93,fr
-5947907867803114056,user,France,fr,3,9,0,0,0,0.0,2,0,F,2,mrs,True,False,True,True,330,2855,95.17,7.93,fr
-2971414567189447958,user,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,694,2855,95.17,7.93,us
195245195341743897,user,Royaume-Uni,en,3,8,1,0,0,0.0,0,0,M,1,mr,True,False,True,True,694,2855,95.17,7.93,gb
997416726893372665,user,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,694,2855,95.17,7.93,fr
