identifierHash,type,countryCode,country,language,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,gender,civilityGenderId,civilityTitle,hasProfilePicture,seniority,seniorityAsMonths,seniorityAsYears,websiteLongevity
2292121507,user,gb,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2291793827,user,it,Italie,it,13,9,70,0,4,60.0,111,1,M,1,mr,False,3196,106.53,8.88,3803
2291662755,user,fr,France,fr,3,10,4,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2291466147,user,us,Etats-Unis,en,3,8,1,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2291204003,user,se,Suède,en,4,8,2,0,0,0.0,36,0,M,1,mr,True,3196,106.53,8.88,3803
2291138467,user,dk,Danemark,en,3,8,7,0,0,0.0,0,1,M,1,mr,True,3196,106.53,8.88,3803
2290876323,user,us,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2290810787,user,be,Belgique,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2290614179,user,us,Etats-Unis,en,13,11,3,0,0,0.0,3,2,M,1,mr,True,3196,106.53,8.88,3803
2290548643,user,gb,Royaume-Uni,en,6,10,18,0,0,0.0,18,3,M,1,mr,False,3196,106.53,8.88,3803
2290483107,user,de,Allemagne,en,213,38,24,5,185,94.0,103,67,M,1,mr,False,3196,106.53,8.88,3803
2290417571,user,gb,Royaume-Uni,en,33,20,62,0,0,0.0,4,1,M,1,mr,True,3196,106.53,8.88,3803
2290352035,user,us,Etats-Unis,en,3,8,4,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2290220963,user,fr,France,fr,6,8,25,0,0,0.0,4,1,M,1,mr,True,3196,106.53,8.88,3803
2290024355,user,us,Etats-Unis,en,4,8,23,0,0,0.0,37,0,M,1,mr,False,3196,106.53,8.88,3803
2289893283,user,us,Etats-Unis,en,9,9,408,0,0,0.0,14,7,M,1,mr,True,3196,106.53,8.88,3803
2289434531,user,de,Allemagne,de,8,8,44,0,0,0.0,0,8,M,1,mr,True,3196,106.53,8.88,3803
2289368995,user,fr,France,fr,3,8,3,0,0,0.0,1,1,M,1,mr,True,3196,106.53,8.88,3803
2289041315,user,dk,Danemark,en,10,8,14,0,0,0.0,44,4,M,1,mr,True,3196,106.53,8.88,3803
2287927203,user,ch,Suisse,de,5,9,45,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2287271843,user,it,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2287206307,user,fr,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2287075235,user,fr,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2287009699,user,fr,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2286944163,user,es,Espagne,it,3,8,0,0,0,0.0,1,0,M,1,mr,True,3196,106.53,8.88,3803
2286813091,user,it,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2286288803,user,fr,France,fr,3,8,1,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2285502371,user,fr,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2284978083,user,fr,France,fr,6,8,0,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2284912547,user,gb,Royaume-Uni,en,3,10,0,0,0,0.0,0,3,M,1,mr,True,3196,106.53,8.88,3803
2284191651,user,fr,France,fr,4,8,0,2,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2283667363,user,fr,France,fr,4,8,1,0,0,0.0,2,0,M,1,mr,True,3196,106.53,8.88,3803
2282094499,user,it,Italie,it,11,11,53,0,0,0.0,19,3,M,1,mr,True,3196,106.53,8.88,3803
2281832355,user,gb,Royaume-Uni,en,4,9,31,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2281766819,user,gb,Royaume-Uni,en,3,8,10,0,0,0.0,4,2,M,1,mr,True,3196,106.53,8.88,3803
2281242531,user,be,Belgique,en,7,8,341,0,0,0.0,0,12,M,1,mr,True,3196,106.53,8.88,3803
2281111459,user,it,Italie,it,3,12,11,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2280914851,user,de,Allemagne,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2280587171,user,ro,Roumanie,en,3,8,1,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2280325027,user,us,Etats-Unis,en,3,8,4,0,0,0.0,2,1,M,1,mr,True,3196,106.53,8.88,3803
2280259491,user,fr,France,fr,3,9,3,0,0,0.0,2,4,M,1,mr,True,3196,106.53,8.88,3803
2280193955,user,gb,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2280128419,user,ru,Russie,en,3,8,24,0,0,0.0,13,0,M,1,mr,True,3196,106.53,8.88,3803
2280062883,user,gb,Royaume-Uni,en,16,8,24,16,18,94.0,65,2,M,1,mr,False,3196,106.53,8.88,3803
2279538595,user,de,Allemagne,en,4,9,9,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2279276451,user,fr,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2278555555,user,us,Etats-Unis,en,3,8,1,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2278424483,user,es,Espagne,es,3,8,6,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2278293411,user,fr,France,fr,3,8,7,0,0,0.0,0,1,M,1,mr,True,3196,106.53,8.88,3803
2277900195,user,it,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2277375907,user,de,Allemagne,de,5,8,6,0,0,0.0,13,5,M,1,mr,True,3196,106.53,8.88,3803
2276982691,user,us,Etats-Unis,en,3,8,14,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2276851619,user,gb,Royaume-Uni,en,29,11,105,4,12,50.0,32,18,M,1,mr,False,3196,106.53,8.88,3803
2276065187,user,fr,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2275475363,user,de,Allemagne,de,3,8,3,0,0,0.0,1,0,M,1,mr,True,3196,106.53,8.88,3803
2275016611,user,gb,Royaume-Uni,en,7,15,4,0,0,0.0,7,0,M,1,mr,True,3196,106.53,8.88,3803
2274754467,user,hr,Croatie,en,161,89,2776,0,11,0.0,354,71,M,1,mr,False,3196,106.53,8.88,3803
2274295715,user,fr,France,fr,4,8,0,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2273902499,user,ie,Irlande,en,17,10,8,0,2,0.0,0,1,M,1,mr,True,3196,106.53,8.88,3803
2273771427,user,fr,France,fr,3,8,0,0,0,0.0,1,0,M,1,mr,True,3196,106.53,8.88,3803
2273181603,user,dk,Danemark,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2273116067,user,fr,France,fr,3,8,2,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2272657315,user,fr,France,fr,6,8,14,0,0,0.0,0,1,M,1,mr,True,3196,106.53,8.88,3803
2272526243,user,us,Etats-Unis,en,3,8,1,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2272460707,user,gb,Royaume-Uni,en,3,8,3,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2272329635,user,us,Etats-Unis,en,13,14,38,0,0,0.0,0,1,M,1,mr,False,3196,106.53,8.88,3803
2272264099,user,fr,France,fr,3,8,0,0,0,0.0,8,1,M,1,mr,True,3196,106.53,8.88,3803
2272067491,user,es,Espagne,es,3,8,1,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2271805347,user,fr,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2271281059,user,it,Italie,it,3,8,5,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2271084451,user,it,Italie,it,3,8,6,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2270953379,user,it,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2270560163,user,us,Etats-Unis,en,30,8,0,0,13,100.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2270429091,user,gb,Royaume-Uni,en,4,9,7,0,1,0.0,0,3,M,1,mr,True,3196,106.53,8.88,3803
2270166947,user,fr,France,fr,3,8,2,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2270035875,user,fr,France,fr,4,8,4,0,0,0.0,2,0,M,1,mr,True,3196,106.53,8.88,3803
2269904803,user,us,Etats-Unis,en,34,9,0,0,0,0.0,0,2,M,1,mr,True,3196,106.53,8.88,3803
2269839267,user,fr,France,fr,4,8,4,0,0,0.0,1,0,M,1,mr,True,3196,106.53,8.88,3803
2269577123,user,us,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2269052835,user,es,Espagne,en,4,8,1,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2268921763,user,be,Belgique,fr,4,8,0,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2268397475,user,dk,Danemark,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2268135331,user,es,Espagne,es,3,8,4,0,0,0.0,0,1,M,1,mr,True,3196,106.53,8.88,3803
2267807651,user,fr,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2267676579,user,fr,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2267611043,user,nl,Pays-Bas,en,4,8,19,0,0,0.0,28,1,M,1,mr,True,3196,106.53,8.88,3803
2267545507,user,it,Italie,it,10,9,3,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2267479971,user,fr,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2267414435,user,fr,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2267283363,user,au,Australie,en,4,8,61,0,0,0.0,3,0,M,1,mr,True,3196,106.53,8.88,3803
2266628003,user,dk,Danemark,en,3,8,0,0,0,0.0,2,0,M,1,mr,True,3196,106.53,8.88,3803
2266562467,user,fr,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2266300323,user,fr,France,fr,72,34,2469,0,0,0.0,457,15,M,1,mr,False,3196,106.53,8.88,3803
2266038179,user,pt,Portugal,en,124,20,26,4,16,0.0,8,82,M,1,mr,True,3196,106.53,8.88,3803
2265776035,user,de,Allemagne,fr,5,8,2,0,0,0.0,0,5,M,1,mr,False,3196,106.53,8.88,3803
2265579427,user,us,Etats-Unis,es,3,8,0,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2265382819,user,au,Australie,en,3,8,61,0,0,0.0,27,5,M,1,mr,True,3196,106.53,8.88,3803
2264989603,user,es,Espagne,es,3,8,0,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2264924067,user,fr,France,fr,3,8,9,0,0,0.0,0,3,M,1,mr,True,3196,106.53,8.88,3803
2264858531,user,fi,Finlande,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2264399779,user,ch,Suisse,en,6,8,0,0,0,0.0,13,9,M,1,mr,True,3196,106.53,8.88,3803
2264334243,user,de,Allemagne,de,3,8,9,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2263482275,user,se,Suède,en,6,8,317,0,0,0.0,13,4,M,1,mr,True,3196,106.53,8.88,3803
2263416739,user,us,Etats-Unis,en,3,8,68,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2262695843,user,pt,Portugal,en,71,15,24,2,15,75.0,26,1,M,1,mr,False,3196,106.53,8.88,3803
2262302627,user,jp,Japon,en,17,10,78,0,0,0.0,1,0,M,1,mr,False,3196,106.53,8.88,3803
2261647267,user,fr,France,fr,4,8,0,0,1,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2261385123,user,fr,France,en,7,8,30,0,0,0.0,17,1,M,1,mr,True,3196,106.53,8.88,3803
2261188515,user,us,Etats-Unis,en,6,8,9,0,0,0.0,45,13,M,1,mr,True,3196,106.53,8.88,3803
2261122979,user,gb,Royaume-Uni,en,3,8,0,0,1,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2260467619,user,gb,Royaume-Uni,en,3,8,6,0,0,0.0,0,2,M,1,mr,True,3196,106.53,8.88,3803
2259812259,user,us,Etats-Unis,de,3,8,0,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2259681187,user,it,Italie,it,3,8,9,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2259484579,user,us,Etats-Unis,en,4,8,1,0,0,0.0,2,10,M,1,mr,True,3196,106.53,8.88,3803
2259287971,user,it,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2259156899,user,fr,France,fr,9,8,0,0,3,66.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2259025827,user,it,Italie,it,3,8,3,0,0,0.0,21,0,M,1,mr,True,3196,106.53,8.88,3803
2258370467,user,ro,Roumanie,en,6,8,10,0,4,100.0,1,2,M,1,mr,True,3196,106.53,8.88,3803
2258239395,user,it,Italie,it,3,9,5,0,0,0.0,3,1,M,1,mr,True,3196,106.53,8.88,3803
2257911715,user,fr,France,en,35,12,312,0,4,75.0,58,78,M,1,mr,True,3196,106.53,8.88,3803
2257846179,user,fr,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2257780643,user,it,Italie,it,29,14,3,8,9,66.0,0,1,M,1,mr,False,3196,106.53,8.88,3803
2257518499,user,us,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2257321891,user,se,Suède,en,5,8,15,0,0,0.0,0,1,M,1,mr,True,3196,106.53,8.88,3803
2256797603,user,sg,Singapour,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2256535459,user,hk,Hong Kong,en,3,8,3,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2256404387,user,gr,Grèce,en,12,11,253,0,0,0.0,0,4,M,1,mr,False,3196,106.53,8.88,3803
2256338851,user,gb,Royaume-Uni,en,20,9,2,0,1,0.0,6,0,M,1,mr,True,3196,106.53,8.88,3803
2256142243,user,se,Suède,en,15,10,82,5,10,70.0,0,2,M,1,mr,False,3196,106.53,8.88,3803
2255683491,user,it,Italie,it,13,16,11,0,6,83.0,9,0,M,1,mr,False,3196,106.53,8.88,3803
2255552419,user,it,Italie,it,3,8,1,0,0,0.0,1,0,M,1,mr,True,3196,106.53,8.88,3803
2255093667,user,it,Italie,it,3,8,0,0,0,0.0,0,0,M,1,mr,True,3196,106.53,8.88,3803
2255028131,user,pl,Pologne,en,8,12,12,0,0,0.0,1,0,M,1,mr,True,3196,106.53,8.88,3803
2254700451,user,fr,France,fr,4,8,203,0,0,0.0,0,0,M,1,mr,True,2860,95.33,7.94,3803
2254503843,user,be,Belgique,fr,4,9,11,0,0,0.0,0,2,M,1,mr,True,2860,95.33,7.94,3803
2253586339,user,hk,Hong Kong,en,4,9,108,0,0,0.0,3,2,M,1,mr,True,2860,95.33,7.94,3803
2253258659,user,fr,France,fr,3,8,1,0,0,0.0,1,0,M,1,mr,True,2860,95.33,7.94,3803
2253193123,user,fr,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,2860,95.33,7.94,3803
2253062051,user,cz,République tchèque,en,3,8,6,0,0,0.0,0,0,M,1,mr,True,2860,95.33,7.94,3803
2252734371,user,ca,Canada,en,6,9,16,0,0,0.0,1,10,M,1,mr,True,2860,95.33,7.94,3803
2252472227,user,fr,France,it,15,10,98,0,4,100.0,4,3,M,1,mr,True,2860,95.33,7.94,3803
2252275619,user,es,Espagne,es,3,8,0,0,0,0.0,0,0,M,1,mr,True,2860,95.33,7.94,3803
2251816867,user,fr,France,fr,8,8,17,0,0,0.0,15,0,M,1,mr,True,2860,95.33,7.94,3803
2251620259,user,gb,Royaume-Uni,en,11,8,1,0,0,0.0,0,1,M,1,mr,False,2860,95.33,7.94,3803
2251489187,user,fr,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2860,95.33,7.94,3803
2251423651,user,fr,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2860,95.33,7.94,3803
2251358115,user,gb,Royaume-Uni,en,4,8,50,0,0,0.0,0,0,M,1,mr,True,2860,95.33,7.94,3803
2251161507,user,fr,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2860,95.33,7.94,3803
2250833827,user,ca,Canada,fr,3,8,16,0,0,0.0,0,0,M,1,mr,True,2860,95.33,7.94,3803
2250702755,user,es,Espagne,es,4,8,0,0,0,0.0,0,0,M,1,mr,True,2860,95.33,7.94,3803
2250571683,user,gb,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2860,95.33,7.94,3803
2250440611,user,at,Autriche,de,5,8,7,0,0,0.0,0,0,M,1,mr,False,2860,95.33,7.94,3803
2250244003,user,us,Etats-Unis,en,3,10,0,0,0,0.0,0,0,M,1,mr,True,2860,95.33,7.94,3803
2250112931,user,ch,Suisse,de,3,8,0,0,0,0.0,0,0,M,1,mr,True,2860,95.33,7.94,3803
2249981859,user,es,Espagne,es,3,8,1,0,0,0.0,0,0,M,1,mr,True,2860,95.33,7.94,3803
2249392035,user,it,Italie,it,18,9,14,0,6,100.0,1,0,M,1,mr,False,2860,95.33,7.94,3803
2249260963,user,gr,Grèce,en,5,8,13,0,0,0.0,0,0,M,1,mr,True,2860,95.33,7.94,3803
2249195427,user,gb,Royaume-Uni,en,9,8,0,0,0,0.0,0,0,M,1,mr,False,2860,95.33,7.94,3803
2248998819,user,se,Suède,en,3,9,4,0,0,0.0,0,0,M,1,mr,True,2860,95.33,7.94,3803
2248343459,user,fr,France,fr,3,8,3,0,0,0.0,0,0,M,1,mr,True,2860,95.33,7.94,3803
2248277923,user,ie,Irlande,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,2860,95.33,7.94,3803
2248212387,user,it,Italie,en,6,8,0,0,1,0.0,0,0,M,1,mr,True,2860,95.33,7.94,3803
2248015779,user,gb,Royaume-Uni,en,55,32,228,0,1,0.0,16,6,M,1,mr,False,2860,95.33,7.94,3803
2247753635,user,gb,Royaume-Uni,en,16,8,5,0,1,0.0,0,0,M,1,mr,True,2860,95.33,7.94,3803
2247622563,user,it,Italie,it,5,8,25,0,0,0.0,0,0,M,1,mr,True,2860,95.33,7.94,3803
2247098275,user,gb,Royaume-Uni,en,6,9,5,1,0,0.0,0,3,M,1,mr,False,2860,95.33,7.94,3803
2246836131,user,ee,Estonie,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2860,95.33,7.94,3803
2246573987,user,gb,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2860,95.33,7.94,3803
2245853091,user,fr,France,fr,4,8,24,0,0,0.0,0,1,M,1,mr,True,2860,95.33,7.94,3803
2245787555,user,be,Belgique,en,22,8,303,0,0,0.0,50,2,M,1,mr,True,2860,95.33,7.94,3803
2245590947,user,us,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2860,95.33,7.94,3803
2245525411,user,pt,Portugal,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2860,95.33,7.94,3803
2245394339,user,us,Etats-Unis,en,4,8,0,0,1,0.0,0,1,M,1,mr,True,2860,95.33,7.94,3803
2245132195,user,it,Italie,it,34,9,2,3,28,85.0,5,0,M,1,mr,True,2860,95.33,7.94,3803
2244607907,user,de,Allemagne,de,3,8,1,0,0,0.0,0,0,M,1,mr,True,2860,95.33,7.94,3803
2244280227,user,gb,Royaume-Uni,en,10,8,104,0,5,100.0,0,2,M,1,mr,True,2860,95.33,7.94,3803
2243952547,user,fr,France,fr,19,8,11,0,4,0.0,0,0,M,1,mr,True,2860,95.33,7.94,3803
2243559331,user,it,Italie,it,3,8,0,0,0,0.0,1,0,M,1,mr,True,2860,95.33,7.94,3803
2243428259,user,at,Autriche,de,10,13,3,0,0,0.0,2,1,M,1,mr,True,2860,95.33,7.94,3803
2243362723,user,us,Etats-Unis,en,4,8,1,0,0,0.0,0,0,M,1,mr,True,2860,95.33,7.94,3803
2243100579,user,au,Australie,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2860,95.33,7.94,3803
2242707363,user,au,Australie,en,3,8,3,0,0,0.0,0,0,M,1,mr,True,2860,95.33,7.94,3803
2242641827,user,ca,Canada,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2860,95.33,7.94,3803
2242576291,user,it,Italie,it,3,8,0,0,0,0.0,0,3,M,1,mr,True,2860,95.33,7.94,3803
2242183075,user,us,Etats-Unis,en,3,8,17,0,0,0.0,2,1,M,1,mr,True,2860,95.33,7.94,3803
2241068963,user,no,Norvège,en,4,8,12,0,0,0.0,1,0,M,1,mr,True,2860,95.33,7.94,3803
2240806819,user,us,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2860,95.33,7.94,3803
2240085923,user,fr,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2860,95.33,7.94,3803
2240020387,user,fr,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,2860,95.33,7.94,3803
