identifierHash,type,countryCode,country,language,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,gender,civilityGenderId,civilityTitle,hasProfilePicture,seniority,seniorityAsMonths,seniorityAsYears,websiteLongevity
1889009572,user,gb,Royaume-Uni,en,5,9,31,0,0,0.0,1,3,M,1,mr,True,3206,106.87,8.91,3803
1888092068,user,us,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1887371172,user,fr,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1887305636,user,us,Etats-Unis,en,3,9,0,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1887240100,user,fr,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1886715812,user,us,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1885929380,user,fr,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1884749732,user,gb,Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1884290980,user,es,Espagne,es,3,8,0,0,0,0.0,0,0,M,1,mr,False,3206,106.87,8.91,3803
1883242404,user,fr,France,fr,5,9,51,0,0,0.0,2,2,M,1,mr,True,3206,106.87,8.91,3803
1883111332,user,us,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1882783652,user,us,Etats-Unis,en,4,8,6,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1882652580,user,fr,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1882587044,user,us,Etats-Unis,en,7,11,38,0,0,0.0,16,1,M,1,mr,True,3206,106.87,8.91,3803
1882324900,user,us,Etats-Unis,en,4,9,13,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1882128292,user,gb,Royaume-Uni,en,3,8,9,0,1,0.0,5,0,M,1,mr,True,3206,106.87,8.91,3803
1881997220,user,gb,Royaume-Uni,en,24,0,13,0,3,0.0,522,37,M,1,mr,False,3206,106.87,8.91,3803
1881800612,user,us,Etats-Unis,en,4,9,1,0,0,0.0,2,2,M,1,mr,True,3206,106.87,8.91,3803
1881276324,user,us,Etats-Unis,en,3,8,1,0,0,0.0,3,0,M,1,mr,True,3206,106.87,8.91,3803
1880293284,user,fi,Finlande,en,13,8,0,0,3,100.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1880227748,user,us,Etats-Unis,en,4,8,29,0,0,0.0,22,2,M,1,mr,True,3206,106.87,8.91,3803
1879244708,user,us,Etats-Unis,en,3,8,3,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1878720420,user,fr,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1878654884,user,fr,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1878589348,user,fr,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1878523812,user,fr,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1878458276,user,ca,Canada,en,15,7,82,0,0,0.0,1,4,M,1,mr,False,3206,106.87,8.91,3803
1878327204,user,us,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1878196132,user,us,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1877802916,user,us,Etats-Unis,en,5,8,4,0,0,0.0,0,1,M,1,mr,True,3206,106.87,8.91,3803
1877344164,user,us,Etats-Unis,en,16,13,331,0,0,0.0,6,32,M,1,mr,True,3206,106.87,8.91,3803
1877147556,user,au,Australie,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1877016484,user,us,Etats-Unis,en,21,11,2,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1876950948,user,au,Australie,en,3,8,17,0,0,0.0,8,0,M,1,mr,True,3206,106.87,8.91,3803
1876623268,user,au,Australie,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1876098980,user,us,Etats-Unis,en,3,8,6,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1875443620,user,ca,Canada,en,3,8,8,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1875115940,user,au,Australie,en,3,8,3,1,0,0.0,1,0,M,1,mr,True,3206,106.87,8.91,3803
1874657188,user,au,Australie,en,3,8,4,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1874329508,user,it,Italie,it,4,8,0,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1873805220,user,us,Etats-Unis,en,16,12,4,0,0,0.0,0,8,M,1,mr,True,3206,106.87,8.91,3803
1873608612,user,us,Etats-Unis,en,3,8,4,0,0,0.0,2,0,M,1,mr,True,3206,106.87,8.91,3803
1873543076,user,au,Australie,en,4,8,0,0,0,0.0,5,0,M,1,mr,False,3206,106.87,8.91,3803
1873280932,user,us,Etats-Unis,en,3,8,31,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1872953252,user,fr,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1872887716,user,fr,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1872297892,user,us,Etats-Unis,en,8,8,42,0,0,0.0,0,1,M,1,mr,True,3206,106.87,8.91,3803
1872035748,user,au,Australie,en,6,9,41,0,0,0.0,0,0,M,1,mr,False,3206,106.87,8.91,3803
1871904676,user,sg,Singapour,en,5,8,54,0,0,0.0,0,3,M,1,mr,True,3206,106.87,8.91,3803
1871118244,user,fr,France,fr,4,8,3,0,0,0.0,5,4,M,1,mr,True,3206,106.87,8.91,3803
1870593956,user,us,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1870135204,user,us,Etats-Unis,en,9,8,7,0,0,0.0,1,2,M,1,mr,True,3206,106.87,8.91,3803
1869610916,user,us,Etats-Unis,en,7,8,59,0,0,0.0,27,4,M,1,mr,True,3206,106.87,8.91,3803
1869283236,user,us,Etats-Unis,en,13,9,0,0,0,0.0,0,1,M,1,mr,True,3206,106.87,8.91,3803
1869217700,user,ch,Suisse,de,3,8,0,0,0,0.0,0,1,M,1,mr,True,3206,106.87,8.91,3803
1867906980,user,de,Allemagne,de,3,8,6,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1867251620,user,us,Etats-Unis,en,6,9,150,0,0,0.0,1,2,M,1,mr,True,3206,106.87,8.91,3803
1867120548,user,se,Suède,en,7,8,44,0,0,0.0,1,0,M,1,mr,True,3206,106.87,8.91,3803
1866989476,user,au,Australie,en,3,8,76,0,0,0.0,1,1,M,1,mr,True,3206,106.87,8.91,3803
1866858404,user,us,Etats-Unis,en,14,13,9,0,0,0.0,1,1,M,1,mr,True,3206,106.87,8.91,3803
1866727332,user,us,Etats-Unis,en,3,8,6,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1866596260,user,fr,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1866465188,user,fr,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1866334116,user,us,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1866137508,user,nl,Pays-Bas,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1866006436,user,us,Etats-Unis,en,9,10,5,0,0,0.0,2,1,M,1,mr,True,3206,106.87,8.91,3803
1865678756,user,nl,Pays-Bas,en,3,8,37,0,0,0.0,0,2,M,1,mr,True,3206,106.87,8.91,3803
1865416612,user,au,Australie,en,3,8,8,0,1,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1865220004,user,au,Australie,en,3,9,0,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1865088932,user,jp,Japon,en,26,10,18,0,2,100.0,34,8,M,1,mr,False,3206,106.87,8.91,3803
1864892324,user,ca,Canada,en,19,18,299,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1864302500,user,fr,France,fr,3,8,0,0,1,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1864236964,user,it,Italie,it,3,9,0,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1864040356,user,us,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1863974820,user,ar,Argentine,es,4,8,0,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1862598564,user,au,Australie,en,3,8,1,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1861877668,user,hk,Hong Kong,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1861746596,user,fr,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1861418916,user,fr,France,fr,3,8,2,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1861025700,user,nl,Pays-Bas,en,6,8,18,0,4,50.0,13,0,M,1,mr,True,3206,106.87,8.91,3803
1860829092,user,fr,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1860304804,user,be,Belgique,fr,4,8,0,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1859977124,user,au,Australie,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1859321764,user,us,Etats-Unis,en,3,10,2,0,0,0.0,1,1,M,1,mr,True,3206,106.87,8.91,3803
1859125156,user,de,Allemagne,de,4,8,0,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1858600868,user,de,Allemagne,en,6,8,42,0,0,0.0,6,0,M,1,mr,True,3206,106.87,8.91,3803
1858469796,user,hk,Hong Kong,en,4,8,1,0,0,0.0,29,1,M,1,mr,True,3206,106.87,8.91,3803
1857945508,user,dk,Danemark,en,10,8,1,0,2,100.0,0,5,M,1,mr,False,3206,106.87,8.91,3803
1857748900,user,fr,France,fr,3,8,0,0,0,0.0,1,1,M,1,mr,True,3206,106.87,8.91,3803
1857683364,user,fr,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1857617828,user,au,Australie,en,3,8,44,0,0,0.0,3,2,M,1,mr,True,3206,106.87,8.91,3803
1857552292,user,fr,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1857355684,user,hk,Hong Kong,en,285,62,264,2,92,93.0,1607,58,M,1,mr,False,3206,106.87,8.91,3803
1857290148,user,it,Italie,it,22,14,10,1,7,100.0,5,0,M,1,mr,False,3206,106.87,8.91,3803
1856896932,user,de,Allemagne,en,3,9,8,0,0,0.0,17,0,M,1,mr,True,3206,106.87,8.91,3803
1856569252,user,dk,Danemark,en,3,8,1,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1856372644,user,fr,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1855848356,user,au,Australie,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1855520676,user,ch,Suisse,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1855389604,user,dk,Danemark,en,3,8,3,0,0,0.0,3,0,M,1,mr,True,3206,106.87,8.91,3803
1855127460,user,it,Italie,it,3,8,1,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1854930852,user,es,Espagne,es,3,8,0,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1854865316,user,it,Italie,it,3,8,1,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1854341028,user,us,Etats-Unis,en,3,8,6,0,0,0.0,1,1,M,1,mr,True,3206,106.87,8.91,3803
1853685668,user,ro,Roumanie,en,5,8,3,4,0,0.0,0,1,M,1,mr,True,3206,106.87,8.91,3803
1853357988,user,ca,Canada,en,4,8,0,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1853095844,user,re,Réunion,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1853030308,user,fr,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1852768164,user,us,Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1852637092,user,us,Etats-Unis,en,3,8,8,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1852571556,user,fr,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1852440484,user,de,Allemagne,de,6,8,166,0,0,0.0,0,9,M,1,mr,True,3206,106.87,8.91,3803
1851916196,user,it,Italie,it,3,8,1,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1851588516,user,it,Italie,it,3,8,1,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1851195300,user,fr,France,fr,7,10,30,0,0,0.0,16,1,M,1,mr,True,3206,106.87,8.91,3803
1850736548,user,de,Allemagne,de,3,8,9,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1850671012,user,ru,Russie,en,5,9,91,0,0,0.0,17,0,M,1,mr,True,3206,106.87,8.91,3803
1850212260,user,fr,France,fr,9,8,26,0,0,0.0,1,0,M,1,mr,True,3206,106.87,8.91,3803
1849098148,user,fr,France,fr,4,9,3,0,0,0.0,2,0,M,1,mr,True,3206,106.87,8.91,3803
1849032612,user,us,Etats-Unis,en,13,11,410,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1848639396,user,nl,Pays-Bas,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1848311716,user,fr,France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1847852964,user,fi,Finlande,en,4,8,1,0,0,0.0,8,0,M,1,mr,True,3206,106.87,8.91,3803
1847787428,user,fr,France,fr,23,9,18,0,0,0.0,17,2,M,1,mr,False,3206,106.87,8.91,3803
1847525284,user,fr,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1847394212,user,fr,France,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1847066532,user,fr,France,en,3,9,7,0,0,0.0,1,1,M,1,mr,True,3206,106.87,8.91,3803
1846542244,user,be,Belgique,en,3,8,1,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1846476708,user,fr,France,fr,3,8,0,0,0,0.0,1,0,M,1,mr,True,3206,106.87,8.91,3803
1846214564,user,fr,France,fr,4,8,0,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1844969380,user,ro,Roumanie,en,5,8,17,0,0,0.0,29,1,M,1,mr,True,3206,106.87,8.91,3803
1844445092,user,es,Espagne,es,61,92,102,0,0,0.0,2,25,M,1,mr,True,3206,106.87,8.91,3803
1844248484,user,fr,France,fr,9,8,0,0,2,100.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1844051876,user,fr,France,fr,9,10,16,1,1,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1843986340,user,it,Italie,it,4,8,2,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1843658660,user,au,Australie,en,7,8,0,0,0,0.0,0,1,M,1,mr,True,3206,106.87,8.91,3803
1843593124,user,dk,Danemark,en,6,1,6,0,0,0.0,3,1,M,1,mr,True,3206,106.87,8.91,3803
1843330980,user,it,Italie,it,5,9,0,0,0,0.0,0,1,M,1,mr,True,3206,106.87,8.91,3803
1843199908,user,de,Allemagne,de,3,8,0,0,0,0.0,1,0,M,1,mr,True,3206,106.87,8.91,3803
1841823652,user,gr,Grèce,en,48,49,81,0,0,0.0,1,0,M,1,mr,True,3206,106.87,8.91,3803
1840971684,user,be,Belgique,fr,3,8,9,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
1840840612,user,fr,France,fr,20,13,190,0,0,0.0,88,18,M,1,mr,True,3206,106.87,8.91,3803
1839923108,user,au,Australie,en,3,8,2,0,0,0.0,0,0,M,1,mr,True,3206,106.87,8.91,3803
